Id,PID,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,MasVnrArea,ExterQual,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,CentralAir,GrLivArea,BsmtFullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageCars,WoodDeckSF,ScreenPorch,GarageType_2Types,GarageType_Attchd,BsmtLivArea,MasVnrType_BrkFace,MSZoning_FV,LotConfig_CulDSac,LandContour_HLS,Heating_GasA,Condition,HouseStyle_1Story,RoofStyle_Hip,SaleType_COD,SaleType_New,SaleType_WD,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Crawfor,Neighborhood_GrnHill,Neighborhood_MeadowV,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,RoofStyle_Othr,Foundation_Other,Exterior_BrkFace,Exterior_HdBoard,Exterior_Plywood,Exterior_WdSdng,SalePrice
1021,527302185,56.0,18559,7,5,1978,383.0,3,3,2,1,2048.0,1,2064,1.0,3,1,3,1,2,2.0,200,0,0,1,1392.0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,235000
1416,905479110,68.0,10880,5,5,1950,0.0,2,2,2,1,1164.0,0,1164,1.0,3,1,2,1,0,1.0,0,0,0,0,1040.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,125000
35,527453150,24.0,2280,7,6,1975,0.0,2,3,2,1,836.0,1,836,0.0,2,1,2,1,0,1.0,0,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.5,0.0,120000
2904,923125030,125.0,31250,1,3,1951,0.0,2,0,0,0,0.0,1,1600,0.0,3,1,2,0,0,1.0,0,0,0,1,0.0,0,0,0,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,81500
2174,908127100,81.0,11841,6,5,1990,104.0,2,3,2,3,816.0,1,816,1.0,3,1,2,1,0,0.0,0,0,0,0,816.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,118500
522,528458160,85.0,9187,9,5,2009,162.0,4,4,2,2,1766.0,1,1766,1.0,2,1,4,1,1,3.0,195,0,0,1,1121.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,370878
2211,909275030,82.0,6270,5,6,1949,0.0,2,2,2,1,1001.0,0,2002,0.0,4,2,2,1,0,3.0,0,0,1,0,284.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,145000
1539,909425010,93.7,15660,7,9,1939,312.0,3,2,2,1,798.0,1,1954,0.0,3,1,3,1,2,2.0,0,0,0,1,341.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,311500
2420,528228280,43.0,3087,7,5,2006,14.0,3,3,2,3,1220.0,1,1364,1.0,2,1,3,1,1,2.0,100,0,0,1,453.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,210250
2779,907192010,95.0,13450,7,5,2002,0.0,3,3,2,1,916.0,1,1861,1.0,3,1,3,1,0,2.0,146,0,0,0,700.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,200000
953,914476020,75.0,10125,5,5,1977,0.0,2,0,0,0,0.0,1,1734,0.0,4,2,3,1,0,2.0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,126000
658,535377150,80.0,8146,4,8,1900,0.0,3,1,2,1,405.0,1,1039,0.0,2,1,2,1,0,1.0,0,111,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,114000
714,902301060,60.0,9600,4,4,1910,0.0,3,1,2,1,677.0,1,1510,0.0,3,1,3,1,0,2.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,87500
1637,527212060,98.0,12328,8,5,2005,146.0,3,4,2,2,1149.0,1,2541,1.0,4,1,4,1,1,3.0,120,0,0,0,986.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,349265
538,531369020,76.0,10141,8,5,2004,264.0,3,3,2,4,1512.0,1,1512,0.0,3,1,3,1,0,3.0,210,0,0,1,1290.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,203000
546,531385020,65.0,8529,7,5,2001,0.0,3,3,2,1,1454.0,1,1434,0.0,3,1,3,1,1,2.0,290,0,0,1,20.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,189000
533,528490070,65.0,8127,7,5,2003,0.0,3,3,2,1,812.0,1,1653,1.0,3,1,3,1,0,2.0,0,0,0,1,410.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,209000
718,902327070,70.0,8400,6,7,1900,0.0,2,1,3,2,917.0,1,2007,0.0,3,1,4,1,0,1.0,0,0,0,0,0.0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,160000
1830,532479050,44.0,10751,5,5,1974,44.0,2,1,2,4,1037.0,1,1037,1.0,2,1,2,1,0,2.0,136,0,0,1,787.0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,129000
2929,924100070,77.0,10010,5,5,1974,0.0,2,3,2,3,1389.0,1,1389,1.0,2,1,2,1,1,2.0,240,0,0,1,1194.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,170000
2207,909254140,40.0,4280,5,6,1913,0.0,2,2,2,1,440.0,0,694,0.0,2,1,3,1,1,1.0,0,0,0,0,365.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90350
1417,905480150,60.0,9600,6,5,1924,0.0,2,2,2,1,572.0,0,1096,0.0,2,1,2,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,79000
2787,907203040,70.0,9800,5,7,1972,0.0,2,2,2,1,894.0,1,894,1.0,3,1,2,1,0,2.0,256,0,0,1,894.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,149900
1037,527403360,63.0,7560,5,5,1971,0.0,2,3,2,1,864.0,1,864,1.0,3,1,2,1,0,2.0,0,0,0,0,732.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,123000
2659,902305090,60.0,9600,4,2,1900,0.0,2,2,1,1,1095.0,0,1774,1.0,4,2,2,0,0,3.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,87000
1567,914475020,76.0,9880,6,6,1977,0.0,2,2,2,3,1096.0,1,1118,1.0,3,1,2,1,1,1.0,203,0,0,1,522.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,171000
1225,534477080,80.0,9600,6,5,1950,0.0,2,2,2,1,1032.0,1,1252,0.0,3,1,2,1,0,1.0,0,0,0,1,280.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,119000
685,535453200,70.0,7931,5,5,1959,0.0,2,2,2,1,1148.0,1,1148,1.0,3,1,2,1,0,1.0,0,0,0,1,1148.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.0,132500
1358,903427090,65.2,5100,8,7,1925,0.0,2,2,2,1,588.0,1,1666,0.0,3,1,3,1,1,1.0,192,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,161000
1461,907255030,57.0,9720,9,5,2001,134.0,3,3,2,2,1357.0,1,1947,1.0,3,1,3,1,1,3.0,168,0,0,0,1194.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,274000
221,905104210,70.0,8521,5,5,1967,0.0,2,2,2,1,912.0,1,912,0.0,3,1,2,1,1,1.0,0,0,0,0,842.0,0,0,0,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,125000
2187,908225310,52.0,8741,5,6,1946,0.0,2,2,2,1,1195.0,0,1195,0.0,4,2,2,1,0,0.0,118,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,98500
2504,533128090,89.0,12461,8,5,1994,0.0,3,3,2,1,1624.0,1,1624,1.0,2,1,3,1,1,3.0,0,0,0,1,1456.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,262000
855,907201280,76.0,6950,5,7,1979,40.0,2,2,2,1,914.0,1,914,1.0,2,1,2,1,0,2.0,0,0,0,1,782.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,134900
2258,916326040,115.0,16905,5,6,1959,0.0,2,2,2,4,1350.0,1,1328,0.0,2,1,2,1,2,1.0,0,0,0,1,967.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,170000
2205,909254100,53.0,7155,6,8,1926,0.0,2,2,2,1,686.0,1,1461,0.0,3,1,2,1,1,1.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,135000
1158,533125080,72.0,9205,6,5,1990,304.0,3,3,2,1,930.0,1,2683,1.0,4,1,3,1,2,2.0,237,196,0,1,704.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,290000
1741,528222090,64.0,7697,7,6,2007,0.0,3,3,2,1,1246.0,1,1258,0.0,3,1,3,1,0,2.0,0,0,0,1,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,173500
2735,905426100,78.0,7800,5,8,1948,0.0,2,2,3,1,896.0,1,2008,1.0,3,1,4,1,0,1.0,103,0,0,1,603.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,225000
1888,534278150,57.0,14357,5,5,1961,0.0,2,2,2,1,864.0,1,1187,1.0,2,1,2,1,1,2.0,128,0,0,1,478.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,140500
2121,907125120,65.0,8775,5,5,1994,0.0,2,3,2,1,990.0,1,990,0.0,3,1,2,1,0,1.0,0,0,0,1,495.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,126000
1176,533236060,24.0,2645,8,5,1999,466.0,3,3,2,1,960.0,1,1586,1.0,3,1,3,1,0,2.0,169,0,0,0,612.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,170000
2773,907135230,43.0,13568,5,5,1995,0.0,2,3,2,1,990.0,1,990,0.0,3,1,2,1,0,2.0,224,0,0,1,716.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,156000
2619,535426195,47.0,16321,5,6,1957,0.0,2,2,2,4,1484.0,1,1600,1.0,2,1,2,1,2,1.0,288,0,0,1,1277.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,207500
1796,528458080,72.0,8640,8,5,2007,0.0,3,3,2,3,896.0,1,1792,0.0,3,1,3,1,0,2.0,184,0,0,1,350.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,255000
1598,923225370,21.0,1596,4,6,1973,0.0,2,3,2,4,462.0,1,988,1.0,1,1,2,1,1,1.0,0,0,0,0,437.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,94900
1965,535453150,70.0,7315,5,6,1958,0.0,2,2,2,1,1170.0,1,1170,0.0,3,1,2,1,1,1.0,0,225,0,1,625.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,140000
2651,902134060,42.0,7614,3,5,1905,0.0,2,2,1,2,738.0,1,1376,0.0,2,1,2,1,0,1.0,0,225,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,96900
609,534402140,57.0,11000,5,6,1966,200.0,2,2,2,2,1154.0,1,1154,0.0,3,1,2,1,1,2.0,0,0,0,1,970.0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,154000
1990,902300020,72.0,10337,8,9,1910,0.0,3,2,2,1,725.0,0,1772,0.0,3,1,3,1,0,2.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,184900
1053,528104050,114.0,14803,10,5,2007,816.0,4,4,2,3,2078.0,1,2084,1.0,2,1,4,1,1,3.0,188,0,0,1,1636.0,1,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,385000
2877,910207110,50.0,8765,4,6,1936,0.0,2,2,2,1,951.0,0,951,0.0,2,1,2,1,0,1.0,0,0,0,0,285.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,106500
497,528327070,106.0,12720,8,5,2000,150.0,3,3,2,2,1455.0,1,2687,1.0,4,1,3,1,2,3.0,252,0,0,0,1173.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,327000
514,528441090,85.0,11128,9,5,2005,198.0,4,4,2,4,2458.0,1,2490,1.0,2,1,4,1,2,3.0,70,0,0,1,2158.0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,468000
759,903481120,60.0,5160,6,6,1927,0.0,2,2,2,1,1204.0,1,1666,0.0,3,1,2,1,0,1.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,135000
2474,531375070,63.0,13072,6,5,2005,0.0,3,3,2,1,1141.0,1,1141,0.0,3,1,2,1,0,2.0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,142500
1193,534201240,73.0,8814,5,6,1968,0.0,2,2,2,1,732.0,1,1464,0.0,4,1,2,1,0,2.0,0,0,0,1,732.0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,141000
1415,905477050,70.0,7000,5,7,1910,0.0,2,3,2,4,1117.0,1,1347,1.0,3,1,2,1,0,0.0,85,0,0,0,969.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,107500
2048,904302010,59.0,4484,5,6,1942,0.0,2,2,2,1,672.0,0,1282,1.0,2,1,2,1,0,1.0,0,0,0,0,485.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,108500
2483,531452210,72.0,9019,6,5,1994,0.0,2,3,2,1,636.0,1,1320,0.0,3,1,3,1,0,2.0,0,0,0,1,274.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,150000
2883,911225110,60.0,8520,3,5,1916,0.0,2,1,1,1,216.0,0,936,0.0,2,1,2,1,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,78000
1111,528427010,92.0,11932,8,5,2007,186.0,3,3,2,1,1580.0,1,1580,0.0,3,1,3,1,0,3.0,0,0,0,1,0.0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,235128
1450,907202240,40.0,14330,5,6,1975,0.0,2,2,2,1,864.0,1,1558,1.0,2,1,2,0,0,2.0,140,227,0,1,684.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,163000
274,908102060,67.0,8777,3,6,1945,0.0,2,0,0,0,0.0,0,640,0.0,2,1,2,0,0,1.0,0,0,0,0,0.0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,84900
413,527454050,24.0,2308,6,5,1974,0.0,2,2,2,1,855.0,1,1322,0.0,3,1,2,1,1,2.0,260,0,0,1,752.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.5,0.0,147000
751,903429080,50.0,2500,7,8,1915,0.0,3,2,2,1,910.0,1,1826,1.0,4,1,4,0,1,1.0,0,0,0,1,299.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,155000
2897,916403020,50.0,8049,7,5,1990,54.0,2,3,2,1,1309.0,1,1339,1.0,2,1,2,1,1,2.0,0,90,0,1,1053.0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,180000
207,903454060,70.0,5600,4,5,1930,0.0,1,0,0,0,0.0,0,1092,0.0,3,2,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,55000
2269,916455110,73.0,9590,7,5,2003,442.0,3,4,2,3,868.0,1,1146,1.0,3,1,3,1,1,2.0,160,0,0,1,786.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,187500
891,908152100,72.0,7200,6,6,1976,255.0,2,2,2,3,1041.0,1,1125,1.0,3,1,2,1,1,1.0,296,0,0,0,631.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,125000
2863,909280030,86.0,11500,7,7,1936,0.0,3,3,2,1,1017.0,1,2057,0.0,3,1,3,1,1,1.0,0,322,0,1,223.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,250000
1298,902134100,60.0,6756,5,6,1910,0.0,2,2,3,1,481.0,0,899,0.0,2,1,2,1,0,1.0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,78000
1292,902109080,63.0,11426,4,6,1910,0.0,2,2,2,1,828.0,1,1594,0.0,3,2,2,1,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,118000
1687,528102100,93.0,12030,8,5,2007,254.0,4,4,2,1,1694.0,1,1694,0.0,3,1,3,1,0,3.0,168,0,0,1,0.0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,318000
2749,906223180,80.0,9554,8,5,1993,125.0,3,3,2,1,777.0,1,1911,0.0,3,1,3,1,1,2.0,182,0,0,1,380.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,215000
2875,910203100,61.0,8534,4,4,1925,0.0,2,1,2,1,432.0,0,672,0.0,2,1,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,72000
1029,527358120,104.0,11361,6,5,1976,160.0,2,3,2,1,1193.0,1,1523,0.0,3,1,2,1,1,2.0,0,189,0,1,644.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,180000
1581,916402115,47.0,12416,6,5,1986,132.0,2,3,1,1,1606.0,1,1651,1.0,3,1,2,0,1,2.0,192,0,0,1,1606.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,184000
612,534426110,80.0,9600,5,6,1959,132.0,2,2,2,1,1041.0,1,1041,1.0,3,1,2,1,0,1.0,224,0,0,1,991.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,124500
139,535152010,70.0,8267,5,5,1958,0.0,2,2,2,1,1604.0,1,1604,0.0,4,2,2,1,0,2.0,42,0,0,1,0.0,0,0,0,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,135000
1335,903226060,50.0,6000,6,7,1940,0.0,2,2,2,1,981.0,1,1672,0.0,3,1,3,1,1,1.0,0,0,0,0,521.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,164900
2531,534176250,80.0,9600,7,5,1969,168.0,2,2,2,1,1164.0,1,1164,0.0,3,1,2,1,0,2.0,0,0,0,1,0.0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,140000
681,535452090,71.0,7350,5,6,1958,0.0,2,2,2,1,1041.0,1,1041,0.0,3,1,2,1,0,1.0,0,0,0,1,0.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,128000
1383,905107280,57.0,7703,6,8,1978,40.0,2,3,2,4,450.0,1,1034,0.0,3,1,2,1,1,2.0,311,0,0,0,450.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,153000
1359,903429010,63.0,4347,6,8,1910,0.0,3,3,3,1,796.0,1,1609,0.0,3,1,2,1,0,1.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,127500
1226,534477090,80.0,9600,5,8,1950,0.0,2,2,2,1,572.0,1,1337,1.0,3,1,3,1,1,1.0,0,0,0,1,340.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,141500
63,528363130,98.0,12256,8,5,1994,362.0,3,4,2,3,1463.0,1,2622,1.0,3,1,3,1,2,2.0,186,0,0,1,1032.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,325000
1869,534151090,80.0,9547,7,6,1993,112.0,2,3,2,1,1594.0,1,1594,0.0,2,1,3,1,1,2.0,190,0,0,1,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,188500
2468,528488110,60.0,7200,6,5,2006,68.0,3,3,2,1,1262.0,1,1262,0.0,2,1,3,1,0,2.0,0,0,0,1,905.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,185000
1135,531375050,63.0,13072,6,5,2005,126.0,2,3,3,1,1175.0,1,1175,1.0,3,1,3,1,0,0.0,0,0,0,0,80.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,146000
719,902329080,60.0,3600,6,7,1917,0.0,2,2,2,1,624.0,1,1288,1.0,3,1,4,1,1,1.0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,119000
